day,close,sma200,vol30,vol_median365,direction,vol
2020-12-19 00:00:00+00:00,23830.5,,0.038203426417673346,,,
2020-12-20 00:00:00+00:00,23467.2,,0.03782015568291737,,,
2020-12-21 00:00:00+00:00,22721.0,,0.038511475484503704,,,
2020-12-22 00:00:00+00:00,23806.1,,0.03898325839561286,,,
2020-12-23 00:00:00+00:00,23233.4,,0.03939853865675975,,,
2020-12-24 00:00:00+00:00,23732.8,,0.038965643236370466,,,
2020-12-25 00:00:00+00:00,24693.5,,0.03896313170392631,,,
2020-12-26 00:00:00+00:00,26492.3,,0.035988925501771275,,,
2020-12-27 00:00:00+00:00,26297.5,,0.036115895294265316,,,
2020-12-28 00:00:00+00:00,27073.9,,0.03605182648899724,,,
2020-12-29 00:00:00+00:00,27405.9,,0.035984674649407654,,,
2020-12-30 00:00:00+00:00,28884.0,,0.034544876334116945,,,
2020-12-31 00:00:00+00:00,28918.5,,0.03262678243679166,,,
2021-01-01 00:00:00+00:00,29333.6,,0.03258192392199461,,,
2021-01-02 00:00:00+00:00,32166.9,,0.035552078042935184,,,
2021-01-03 00:00:00+00:00,33022.4,,0.033915670551197194,,,
2021-01-04 00:00:00+00:00,32003.3,,0.035104912164200065,,,
2021-01-05 00:00:00+00:00,33980.6,,0.03594187528692025,,,
2021-01-06 00:00:00+00:00,36768.8,,0.03712412565933107,,,
2021-01-07 00:00:00+00:00,39485.5,,0.03599058461816696,,,
2021-01-08 00:00:00+00:00,40547.3,,0.03588534652815605,,,
2021-01-09 00:00:00+00:00,40163.6,,0.03567019089506702,,,
2021-01-10 00:00:00+00:00,38175.9,,0.0377455781830813,,,
2021-01-11 00:00:00+00:00,35360.2,,0.0418939556780589,,,
2021-01-12 00:00:00+00:00,34042.4,,0.04325952725525474,,,
2021-01-13 00:00:00+00:00,37366.1,,0.04521910511183094,,,
2021-01-14 00:00:00+00:00,39168.0,,0.04535819795822652,,,
2021-01-15 00:00:00+00:00,36748.8,,0.046019955491190645,,,
2021-01-16 00:00:00+00:00,35989.0,,0.045626520901284606,,,
2021-01-17 00:00:00+00:00,35858.9,,0.045755353456360205,,,
2021-01-18 00:00:00+00:00,36640.0,,0.04567192645420721,,,
2021-01-19 00:00:00+00:00,35877.5,,0.045810534730968945,,,
2021-01-20 00:00:00+00:00,35498.1,,0.04521941200539283,,,
2021-01-21 00:00:00+00:00,30866.7,,0.05286757252733445,,,
2021-01-22 00:00:00+00:00,32960.7,,0.053479498767922254,,,
2021-01-23 00:00:00+00:00,32088.2,,0.05390070675746256,,,
2021-01-24 00:00:00+00:00,32245.6,,0.053614780810641166,,,
2021-01-25 00:00:00+00:00,32267.9,,0.05235659486936023,,,
2021-01-26 00:00:00+00:00,32475.1,,0.05229035560261573,,,
2021-01-27 00:00:00+00:00,30374.2,,0.05380793608608076,,,
2021-01-28 00:00:00+00:00,33380.9,,0.056284046134486024,,,
2021-01-29 00:00:00+00:00,34223.2,,0.05572970082817839,,,
2021-01-30 00:00:00+00:00,34279.2,,0.0557285412960348,,,
2021-01-31 00:00:00+00:00,33115.0,,0.05617985084671164,,,
2021-02-01 00:00:00+00:00,33530.2,,0.05369625566068628,,,
2021-02-02 00:00:00+00:00,35468.4,,0.054447559572590246,,,
2021-02-03 00:00:00+00:00,37623.2,,0.055012590394715705,,,
2021-02-04 00:00:00+00:00,36985.0,,0.054169897509621326,,,
2021-02-05 00:00:00+00:00,38310.2,,0.05262110096768138,,,
2021-02-06 00:00:00+00:00,39270.0,,0.05115445043496786,,,
2021-02-07 00:00:00+00:00,38798.5,,0.050944368169296234,,,
2021-02-08 00:00:00+00:00,46350.0,,0.06050983470968558,,,
2021-02-09 00:00:00+00:00,46442.0,,0.05960011539738842,,,
2021-02-10 00:00:00+00:00,44788.8,,0.05809466878257926,,,
2021-02-11 00:00:00+00:00,47948.7,,0.05843696211064188,,,
2021-02-12 00:00:00+00:00,47342.2,,0.05649518432749295,,,
2021-02-13 00:00:00+00:00,47205.3,,0.05603421535079351,,,
2021-02-14 00:00:00+00:00,48628.8,,0.05458906964094535,,,
2021-02-15 00:00:00+00:00,47971.8,,0.05446595796252994,,,
2021-02-16 00:00:00+00:00,49151.1,,0.054471029411314605,,,
2021-02-17 00:00:00+00:00,52138.4,,0.055157638794996494,,,
2021-02-18 00:00:00+00:00,51583.5,,0.05497783490351943,,,
2021-02-19 00:00:00+00:00,55911.9,,0.05618584763717523,,,
2021-02-20 00:00:00+00:00,55818.8,,0.04813320671353697,,,
2021-02-21 00:00:00+00:00,57409.9,,0.04738119544421061,,,
2021-02-22 00:00:00+00:00,54114.8,,0.048791596698590664,,,
2021-02-23 00:00:00+00:00,48899.0,,0.05337293345159826,,,
2021-02-24 00:00:00+00:00,49677.5,,0.05331544971171517,,,
2021-02-25 00:00:00+00:00,47120.0,,0.05470096462440757,,,
2021-02-26 00:00:00+00:00,46321.5,,0.05293936151512355,,,
2021-02-27 00:00:00+00:00,46123.2,,0.05079888553885626,,,
2021-02-28 00:00:00+00:00,45123.9,,0.05106800458606984,,,
2021-03-01 00:00:00+00:00,49600.0,,0.053360032681971,,,
2021-03-02 00:00:00+00:00,48463.8,,0.05305497371121523,,,
2021-03-03 00:00:00+00:00,50336.1,,0.05325411944529844,,,
2021-03-04 00:00:00+00:00,48389.8,,0.053474574845584585,,,
2021-03-05 00:00:00+00:00,48762.7,,0.05268040956511481,,,
2021-03-06 00:00:00+00:00,48867.9,,0.05247267171213386,,,
2021-03-07 00:00:00+00:00,50979.9,,0.05260957717011739,,,
2021-03-08 00:00:00+00:00,52394.3,,0.052637902030339245,,,
2021-03-09 00:00:00+00:00,54889.0,,0.05289178638221141,,,
2021-03-10 00:00:00+00:00,55908.9,,0.04262135742447881,,,
2021-03-11 00:00:00+00:00,57781.0,,0.04288832264234933,,,
2021-03-12 00:00:00+00:00,57229.9,,0.0422263597145387,,,
2021-03-13 00:00:00+00:00,61223.9,,0.04219163689965825,,,
2021-03-14 00:00:00+00:00,58931.5,,0.04287552364860513,,,
2021-03-15 00:00:00+00:00,55659.8,,0.04443460126689893,,,
2021-03-16 00:00:00+00:00,56875.3,,0.0443067085767831,,,
2021-03-17 00:00:00+00:00,58877.7,,0.04447425332016299,,,
2021-03-18 00:00:00+00:00,57600.0,,0.04464898680981865,,,
2021-03-19 00:00:00+00:00,58060.0,,0.04348894867787521,,,
2021-03-20 00:00:00+00:00,58120.0,,0.043408730495312325,,,
2021-03-21 00:00:00+00:00,57328.7,,0.04101906810738886,,,
2021-03-22 00:00:00+00:00,54088.5,,0.04241189044865072,,,
2021-03-23 00:00:00+00:00,54383.2,,0.04207510977593358,,,
2021-03-24 00:00:00+00:00,52310.0,,0.04127927648213435,,,
2021-03-25 00:00:00+00:00,51303.0,,0.036898195773317974,,,
2021-03-26 00:00:00+00:00,54982.6,,0.03884759778551959,,,
2021-03-27 00:00:00+00:00,55818.0,,0.03740982978729975,,,
2021-03-28 00:00:00+00:00,55773.0,,0.037185997725414394,,,
2021-03-29 00:00:00+00:00,57658.0,,0.03745160963733457,,,
2021-03-30 00:00:00+00:00,58765.2,,0.03708947646552708,,,
2021-03-31 00:00:00+00:00,58814.7,,0.0333769236992703,,,
2021-04-01 00:00:00+00:00,58768.7,,0.032957163833459896,,,
2021-04-02 00:00:00+00:00,59009.5,,0.03241726014414943,,,
2021-04-03 00:00:00+00:00,57107.1,,0.03212167392749405,,,
2021-04-04 00:00:00+00:00,58230.7,,0.0322211791324049,,,
2021-04-05 00:00:00+00:00,59258.0,,0.032281035662388095,,,
2021-04-06 00:00:00+00:00,57973.5,,0.031947092129952274,,,
2021-04-07 00:00:00+00:00,56015.2,,0.032394017527578846,,,
2021-04-08 00:00:00+00:00,58083.0,,0.03196140791244644,,,
2021-04-09 00:00:00+00:00,58110.6,,0.03180901922693053,,,
2021-04-10 00:00:00+00:00,59806.0,,0.031674521401562586,,,
2021-04-11 00:00:00+00:00,60073.5,,0.03161417419677045,,,
2021-04-12 00:00:00+00:00,59890.1,,0.029068752173091864,,,
2021-04-13 00:00:00+00:00,63579.5,,0.03019828143400309,,,
2021-04-14 00:00:00+00:00,62970.0,,0.028138227933012794,,,
2021-04-15 00:00:00+00:00,63170.0,,0.027943731549670944,,,
2021-04-16 00:00:00+00:00,61294.7,,0.02795870000330211,,,
2021-04-17 00:00:00+00:00,60022.2,,0.027931645036239662,,,
2021-04-18 00:00:00+00:00,56120.1,,0.030568469796367105,,,
2021-04-19 00:00:00+00:00,55608.7,,0.03060014981233439,,,
2021-04-20 00:00:00+00:00,56432.3,,0.0306479947707143,,,
2021-04-21 00:00:00+00:00,53799.0,,0.030026252618308318,,,
2021-04-22 00:00:00+00:00,51732.5,,0.03083218704313209,,,
2021-04-23 00:00:00+00:00,51091.5,,0.030101869947373797,,,
2021-04-24 00:00:00+00:00,50050.4,,0.030127148524608988,,,
2021-04-25 00:00:00+00:00,49044.9,,0.027241326068771464,,,
2021-04-26 00:00:00+00:00,53999.0,,0.03266973681867067,,,
2021-04-27 00:00:00+00:00,55002.6,,0.032863688149856955,,,
2021-04-28 00:00:00+00:00,54876.0,,0.032241565624180214,,,
2021-04-29 00:00:00+00:00,53532.8,,0.03226506888618146,,,
2021-04-30 00:00:00+00:00,57661.1,,0.035225794356865736,,,
2021-05-01 00:00:00+00:00,57768.7,,0.03522879231479817,,,
2021-05-02 00:00:00+00:00,56536.8,,0.03542238580579913,,,
2021-05-03 00:00:00+00:00,57168.5,,0.03498681882109625,,,
2021-05-04 00:00:00+00:00,53166.6,,0.03718987418921922,,,
2021-05-05 00:00:00+00:00,57499.8,,0.03990862956922177,,,
2021-05-06 00:00:00+00:00,56359.9,,0.03987593956051392,,,
2021-05-07 00:00:00+00:00,57325.0,,0.03949196846407552,,,
2021-05-08 00:00:00+00:00,58885.5,,0.039237420695060685,,,
2021-05-09 00:00:00+00:00,58259.2,,0.03929018951467126,,,
2021-05-10 00:00:00+00:00,55810.5,,0.039664772767339665,,,
2021-05-11 00:00:00+00:00,56687.2,,0.03978203632813714,,,
2021-05-12 00:00:00+00:00,49600.0,,0.0464800787195914,,,
2021-05-13 00:00:00+00:00,49689.7,,0.04481399458113638,,,
2021-05-14 00:00:00+00:00,49850.2,,0.044861440344085804,,,
2021-05-15 00:00:00+00:00,46779.1,,0.04594175391999792,,,
2021-05-16 00:00:00+00:00,46433.8,,0.04578560458396862,,,
2021-05-17 00:00:00+00:00,43562.8,39521.578,0.04682042891848876,,yukari,
2021-05-18 00:00:00+00:00,42852.7,39668.142,0.045608197776236765,,yukari,
2021-05-19 00:00:00+00:00,36715.5,39782.9285,0.052788266005674996,,asagi,
2021-05-20 00:00:00+00:00,40531.2,39916.814,0.05646619983892046,,yukari,
2021-05-21 00:00:00+00:00,37252.4,40035.465500000006,0.05766890209093484,,asagi,
2021-05-22 00:00:00+00:00,37450.6,40152.76,0.05752455448389904,,asagi,
2021-05-23 00:00:00+00:00,34683.0,40255.72,0.058774554161891666,,asagi,
2021-05-24 00:00:00+00:00,38802.2,40371.817,0.06302490118629578,,asagi,
2021-05-25 00:00:00+00:00,38317.6,40485.546,0.06299075661166656,,asagi,
2021-05-26 00:00:00+00:00,39249.0,40607.721,0.060178428027894776,,asagi,
2021-05-27 00:00:00+00:00,38531.7,40723.054,0.05994068435193099,,asagi,
2021-05-28 00:00:00+00:00,35678.1,40824.849,0.061068681638740394,,asagi,
2021-05-29 00:00:00+00:00,34603.7,40921.49,0.0611119600882368,,asagi,
2021-05-30 00:00:00+00:00,35652.6,41021.445,0.05939938689833124,,asagi,
2021-05-31 00:00:00+00:00,37253.3,41126.3695,0.06032515219741415,,asagi,
2021-06-01 00:00:00+00:00,36689.0,41228.407,0.060311157491110816,,asagi,
2021-06-02 00:00:00+00:00,37560.5,41336.047,0.060533446315376285,,asagi,
2021-06-03 00:00:00+00:00,39253.5,41452.709500000004,0.06038805487329414,,asagi,
2021-06-04 00:00:00+00:00,36830.6,41553.4655,0.058759881654329174,,asagi,
2021-06-05 00:00:00+00:00,35519.9,41642.894,0.058883540505654045,,asagi,
2021-06-06 00:00:00+00:00,35799.8,41733.184,0.05873389018745847,,asagi,
2021-06-07 00:00:00+00:00,33563.7,41812.0515,0.058819848212226786,,asagi,
2021-06-08 00:00:00+00:00,33363.9,41885.69,0.0588484325865322,,asagi,
2021-06-09 00:00:00+00:00,37379.9,41979.2,0.06338375274586416,,asagi,
2021-06-10 00:00:00+00:00,36710.2,42070.6705,0.06315116789716425,,asagi,
2021-06-11 00:00:00+00:00,37327.8,42165.4625,0.05921738333149211,,asagi,
2021-06-12 00:00:00+00:00,35546.6,42247.433,0.05960650511351601,,asagi,
2021-06-13 00:00:00+00:00,39035.7,42349.0615,0.06257080479500056,,asagi,
2021-06-14 00:00:00+00:00,40497.1,42465.836,0.06218602965496184,,asagi,
2021-06-15 00:00:00+00:00,40141.1,42580.834500000004,0.062188620484188904,,asagi,
2021-06-16 00:00:00+00:00,38346.9,42683.9805,0.061682597045558674,,asagi,
2021-06-17 00:00:00+00:00,38069.7,42783.4185,0.0616428275712453,,asagi,
2021-06-18 00:00:00+00:00,35808.4,42863.956,0.05586295819224487,,asagi,
2021-06-19 00:00:00+00:00,35500.0,42947.641500000005,0.05259922612419723,,asagi,
2021-06-20 00:00:00+00:00,35620.4,43029.7005,0.05039428122193523,,asagi,
2021-06-21 00:00:00+00:00,31636.3,43090.778,0.054711445420886774,,asagi,
2021-06-22 00:00:00+00:00,32524.6,43160.113000000005,0.05333397696505019,,asagi,
2021-06-23 00:00:00+00:00,33665.3,43232.6975,0.04932284607795816,,asagi,
2021-06-24 00:00:00+00:00,34664.1,43309.16949999999,0.04968310827435819,,asagi,
2021-06-25 00:00:00+00:00,31579.6,43371.21400000001,0.05201165880320901,,asagi,
2021-06-26 00:00:00+00:00,32284.2,43440.97349999999,0.05223632408755283,,asagi,
2021-06-27 00:00:00+00:00,34711.8,43521.8565,0.05235307560100147,,asagi,
2021-06-28 00:00:00+00:00,34486.6,43603.02,0.05206649748795488,,asagi,
2021-06-29 00:00:00+00:00,35936.9,43692.525,0.05233189356158565,,asagi,
2021-06-30 00:00:00+00:00,35040.0,43773.709,0.05186427824879003,,asagi,
2021-07-01 00:00:00+00:00,33520.0,43845.4375,0.05238912986528839,,asagi,
2021-07-02 00:00:00+00:00,33769.0,43917.90900000001,0.052190710175102094,,asagi,
2021-07-03 00:00:00+00:00,34676.2,43994.181,0.05173417567845366,,asagi,
2021-07-04 00:00:00+00:00,35277.4,44063.872,0.05061796098957423,,asagi,
2021-07-05 00:00:00+00:00,33696.1,44118.350999999995,0.05087596984484468,,asagi,
2021-07-06 00:00:00+00:00,34235.0,44174.0055,0.05094917288875903,,asagi,
2021-07-07 00:00:00+00:00,33851.0,44224.108,0.0495880417367475,,asagi,
2021-07-08 00:00:00+00:00,32865.4,44271.099,0.049876589822198225,,asagi,
2021-07-09 00:00:00+00:00,33815.5,44326.571500000005,0.04537553695993536,,asagi,
2021-07-10 00:00:00+00:00,33519.4,44375.138000000006,0.04530315896116866,,asagi,
2021-07-11 00:00:00+00:00,34263.3,44430.2875,0.045392308269790224,,asagi,
2021-07-12 00:00:00+00:00,33081.3,44477.03,0.044978024214471515,,asagi,
2021-07-13 00:00:00+00:00,32725.0,44517.1875,0.04116981791305133,,asagi,
2021-07-14 00:00:00+00:00,32804.2,44548.747,0.040414112504314266,,asagi,
2021-07-15 00:00:00+00:00,31870.8,44576.61350000001,0.04061009748422716,,asagi,
2021-07-16 00:00:00+00:00,31378.0,44598.134000000005,0.04000493008352675,,asagi,
2021-07-17 00:00:00+00:00,31513.1,44618.67,0.040054819378589845,,asagi,
2021-07-18 00:00:00+00:00,31760.6,44633.053,0.03875201685606369,,asagi,
2021-07-19 00:00:00+00:00,30829.6,44642.608499999995,0.03902986114650536,,asagi,
2021-07-20 00:00:00+00:00,29764.2,44644.7615,0.03938748754281764,,asagi,
2021-07-21 00:00:00+00:00,32119.1,44644.5225,0.036096818563112254,,asagi,
2021-07-22 00:00:00+00:00,32289.4,44640.8575,0.03574500836120591,,asagi,
2021-07-23 00:00:00+00:00,33640.5,44649.04350000001,0.03598240777645124,,asagi,
2021-07-24 00:00:00+00:00,34236.5,44650.323,0.035717170319883584,,asagi,
2021-07-25 00:00:00+00:00,35391.1,44643.4345,0.031613635281330515,,asagi,
2021-07-26 00:00:00+00:00,37238.0,44632.197,0.03260925264551936,,asagi,
2021-07-27 00:00:00+00:00,39451.4,44626.7175,0.03164901306211154,,asagi,
2021-07-28 00:00:00+00:00,40015.6,44625.9775,0.03163172578191076,,asagi,
2021-07-29 00:00:00+00:00,40027.9,44635.2375,0.030888663665600974,,asagi,
2021-07-30 00:00:00+00:00,42205.4,44669.463500000005,0.03166085893523481,,asagi,
2021-07-31 00:00:00+00:00,41449.0,44706.4965,0.030558834966204335,,asagi,
2021-08-01 00:00:00+00:00,39840.7,44718.8695,0.03172304139147908,,asagi,
2021-08-02 00:00:00+00:00,39157.5,44718.817,0.03173136120901159,,asagi,
2021-08-03 00:00:00+00:00,38208.1,44726.1135,0.032048755924829996,,asagi,
2021-08-04 00:00:00+00:00,39739.9,44744.867999999995,0.03136745474103061,,asagi,
2021-08-05 00:00:00+00:00,40876.2,44769.95449999999,0.03158788137319995,,asagi,
2021-08-06 00:00:00+00:00,42834.0,44800.924499999994,0.03226979918644578,,asagi,
2021-08-07 00:00:00+00:00,44591.3,44844.4935,0.031994413497596276,,asagi,
2021-08-08 00:00:00+00:00,43808.3,44886.0445,0.03219346150816427,,asagi,
2021-08-09 00:00:00+00:00,46266.6,44963.044,0.033078548952603745,,yukari,
2021-08-10 00:00:00+00:00,45575.0,45026.1155,0.033335346500023864,,yukari,
2021-08-11 00:00:00+00:00,45513.6,45093.2425,0.03233201456949284,,yukari,
2021-08-12 00:00:00+00:00,44406.5,45154.047,0.032743337407397884,,asagi,
2021-08-13 00:00:00+00:00,47794.7,45231.681,0.03467914316252604,,yukari,
2021-08-14 00:00:00+00:00,47080.3,45304.707,0.03419892542869903,,yukari,
2021-08-15 00:00:00+00:00,46990.7,45387.78949999999,0.033894460436656254,,yukari,
2021-08-16 00:00:00+00:00,45906.7,45450.41850000001,0.03452185103510363,,yukari,
2021-08-17 00:00:00+00:00,44691.0,45502.7575,0.03525738333213385,,asagi,
2021-08-18 00:00:00+00:00,44730.0,45555.0115,0.034459613351606466,,asagi,
2021-08-19 00:00:00+00:00,46772.6,45623.2995,0.033733570402097506,,yukari,
2021-08-20 00:00:00+00:00,49307.0,45702.1835,0.03252232789859908,,yukari,
2021-08-21 00:00:00+00:00,48827.1,45768.977,0.03278143784232829,,yukari,
2021-08-22 00:00:00+00:00,49264.5,45827.1835,0.03238413861796224,,yukari,
2021-08-23 00:00:00+00:00,49500.0,45889.758499999996,0.03240234951692681,,yukari,
2021-08-24 00:00:00+00:00,47680.3,45936.609000000004,0.0333837250813731,,yukari,
2021-08-25 00:00:00+00:00,48993.9,45985.228500000005,0.03265425092969958,,yukari,
2021-08-26 00:00:00+00:00,46836.7,46025.4195,0.032770942518100275,,yukari,
2021-08-27 00:00:00+00:00,49091.3,46039.126000000004,0.03360088528823606,,yukari,
2021-08-28 00:00:00+00:00,48890.0,46051.36600000001,0.0336400249693491,,yukari,
2021-08-29 00:00:00+00:00,48767.2,46071.258,0.03251281741996331,,yukari,
2021-08-30 00:00:00+00:00,46996.9,46066.499,0.03314842514790627,,yukari,
2021-08-31 00:00:00+00:00,47145.5,46065.5155,0.03210478836156242,,yukari,
2021-09-01 00:00:00+00:00,48847.5,46073.726500000004,0.03225138625543198,,yukari,
2021-09-02 00:00:00+00:00,49272.9,46076.947,0.03168311108447637,,yukari,
2021-09-03 00:00:00+00:00,50001.3,46087.0945,0.031171614656211415,,yukari,
2021-09-04 00:00:00+00:00,49909.9,46090.888499999994,0.03097086445626728,,yukari,
2021-09-05 00:00:00+00:00,51805.0,46089.22150000001,0.030592084608142937,,yukari,
2021-09-06 00:00:00+00:00,52659.8,46094.60300000001,0.029985596093521635,,yukari,
2021-09-07 00:00:00+00:00,46851.0,46049.298500000004,0.03722890391160741,,yukari,
2021-09-08 00:00:00+00:00,46074.6,46000.5775,0.03602770860919189,,yukari,
2021-09-09 00:00:00+00:00,46393.0,45945.492999999995,0.035936965665455047,,yukari,
2021-09-10 00:00:00+00:00,44858.0,45899.209,0.03647687497558908,,asagi,
2021-09-11 00:00:00+00:00,45174.9,45880.588500000005,0.0362113845406197,,asagi,
2021-09-12 00:00:00+00:00,46018.1,45862.29150000001,0.03369444144503641,,yukari,
2021-09-13 00:00:00+00:00,44960.2,45851.4925,0.03384309346591896,,asagi,
2021-09-14 00:00:00+00:00,47095.1,45855.360499999995,0.03495535299847191,,yukari,
2021-09-15 00:00:00+00:00,48124.1,45865.365,0.03488053207901313,,yukari,
2021-09-16 00:00:00+00:00,47752.9,45878.51,0.03451652142879488,,yukari,
2021-09-17 00:00:00+00:00,47300.0,45867.01,0.03458259215322829,,yukari,
2021-09-18 00:00:00+00:00,48294.5,45866.163499999995,0.033831028275920855,,yukari,
2021-09-19 00:00:00+00:00,47243.0,45850.698,0.03262372017643672,,yukari,
2021-09-20 00:00:00+00:00,43023.7,45823.8675,0.03669479578776545,,asagi,
2021-09-21 00:00:00+00:00,40730.0,45783.704000000005,0.03773686753584548,,asagi,
2021-09-22 00:00:00+00:00,43540.0,45757.0645,0.03999308454283525,,asagi,
2021-09-23 00:00:00+00:00,44858.3,45726.45649999999,0.039954902713173084,,asagi,
2021-09-24 00:00:00+00:00,42802.8,45678.499,0.040374389692219376,,asagi,
2021-09-25 00:00:00+00:00,42661.4,45617.361000000004,0.039642249041104645,,asagi,
2021-09-26 00:00:00+00:00,43178.4,45553.70850000001,0.03861838437044775,,asagi,
2021-09-27 00:00:00+00:00,42145.6,45475.531500000005,0.038789350436773666,,asagi,
2021-09-28 00:00:00+00:00,41006.6,45394.415,0.03900097476768967,,asagi,
2021-09-29 00:00:00+00:00,41523.8,45295.9145,0.03868147184053519,,asagi,
2021-09-30 00:00:00+00:00,43810.0,45220.307,0.04007986015603301,,asagi,
2021-10-01 00:00:00+00:00,48137.8,45182.697,0.04330117105479686,,yukari,
2021-10-02 00:00:00+00:00,47648.7,45136.564000000006,0.04330069138207959,,yukari,
2021-10-03 00:00:00+00:00,48206.6,45083.20850000001,0.04326606293166627,,yukari,
2021-10-04 00:00:00+00:00,49210.8,45041.2625,0.043448835821062036,,yukari,
2021-10-05 00:00:00+00:00,51479.5,45008.36,0.043705145157360306,,yukari,
2021-10-06 00:00:00+00:00,55304.9,44994.2845,0.04555602463797238,,yukari,
2021-10-07 00:00:00+00:00,53773.1,44976.506499999996,0.04015499843593384,,yukari,
2021-10-08 00:00:00+00:00,53955.2,44975.84,0.03995447936917344,,yukari,
2021-10-09 00:00:00+00:00,54952.5,44978.6865,0.04002491367923573,,yukari,
2021-10-10 00:00:00+00:00,54672.0,44990.4965,0.039393129622796154,,yukari,
2021-10-11 00:00:00+00:00,57478.1,45021.372,0.04018466529808057,,yukari,
2021-10-12 00:00:00+00:00,55999.7,45026.4575,0.04060560213103233,,yukari,
2021-10-13 00:00:00+00:00,57360.1,45034.168000000005,0.04032535986124521,,yukari,
2021-10-14 00:00:00+00:00,57343.4,45042.02,0.03969331944101057,,yukari,
2021-10-15 00:00:00+00:00,61688.5,45062.1725,0.04143782400452319,,yukari,
2021-10-16 00:00:00+00:00,60895.3,45072.823,0.04151791537002734,,yukari,
2021-10-17 00:00:00+00:00,61529.0,45086.3945,0.04138520719856709,,yukari,
2021-10-18 00:00:00+00:00,61982.9,45102.4655,0.04132308187648508,,yukari,
2021-10-19 00:00:00+00:00,64249.9,45128.6675,0.04121031436965645,,yukari,
2021-10-20 00:00:00+00:00,66026.2,45173.263,0.03633112846004948,,yukari,
2021-10-21 00:00:00+00:00,62215.8,45193.188500000004,0.03664494612244424,,yukari,
2021-10-22 00:00:00+00:00,60700.2,45200.3995,0.03591294434532134,,yukari,
2021-10-23 00:00:00+00:00,61315.3,45217.1085,0.03573791641567614,,yukari,
2021-10-24 00:00:00+00:00,60875.6,45241.4105,0.034245866771488775,,yukari,
2021-10-25 00:00:00+00:00,63106.6,45266.52849999999,0.03440166930325812,,yukari,
2021-10-26 00:00:00+00:00,60280.0,45277.375499999995,0.03604332204769494,,yukari,
2021-10-27 00:00:00+00:00,58420.0,45270.4455,0.036306956335609424,,yukari,
2021-10-28 00:00:00+00:00,60619.0,45273.172999999995,0.03586545216899849,,yukari,
2021-10-29 00:00:00+00:00,62285.2,45285.148499999996,0.035957196524750656,,yukari,
2021-10-30 00:00:00+00:00,61886.9,45276.6855,0.03531408258871362,,yukari,
